ticker,company_name,sector,as_of_date,close,cycle_phase,cycle_confidence,transition_risk,pending_phase,dwell_progress,composite_score,zigzag_score,stc_score,trend_score,candlestick_score,harmonic_pattern,gann_score,pe_ratio,pe_percentile_vs_universe,pb_ratio,dividend_yield_percent,earnings_quarterly_growth_percent
JAMNAAUTO.NS,JAMNA AUTO IND LTD,Consumer Cyclical,2026-09-22,127.98999786376953,CONTRACTION,0.89,medium,ACCUMULATION,3/5,-0.416,-1.0,0.495,-0.811,-1.0,,0.0,21.916096,43.5,4.446104,1.93,6.1
JARO.NS,JARO INS OF TEC MG N RE L,Consumer Defensive,2026-09-22,460.3999938964844,EXPANSION,0.71,medium,ACCUMULATION,3/5,0.177,0.0,0.905,-0.378,-1.0,,0.0,17.406427,33.5,2.7820075,1.26,48.3
JASH.NS,JASH ENGINEERING LIMITED,Industrials,2026-09-22,584.75,CONTRACTION,0.58,low,EXPANSION,3/5,0.56,1.0,0.529,0.93,-1.0,,0.0,43.02796,73.5,7.088394,0.28,
JAYAGROGN.NS,JAYANT AGRO ORGANICS LTD,Basic Materials,2026-09-22,233.47000122070312,EXPANSION,0.71,low,DISTRIBUTION,3/5,0.17,0.0,-0.98,0.977,-1.0,,0.0,12.898895,19.6,1.1489722,1.49,24.2
JAYBARMARU.NS,JAY BHARAT MARUTI LTD,Consumer Cyclical,2026-09-22,110.58000183105469,DISTRIBUTION,0.71,low,CONTRACTION,2/5,-0.346,-1.0,-0.5,-0.23,-1.0,,0.0,8.666144,8.7,1.7195908,0.64,-6.2
JAYNECOIND.NS,JAYASWAL NECO INDUSTR LTD,Basic Materials,2026-09-22,90.27999877929688,EXPANSION,0.71,low,CONTRACTION,3/5,-0.514,-1.0,-0.507,-0.904,0.0,GARTLEY,0.0,15.538726,29.1,3.0851245,0.0,108.5
JAYSREETEA.NS,JAYSHREE TEA & INDUSTRIES,Consumer Defensive,2026-09-22,88.75,DISTRIBUTION,0.44,low,CONTRACTION,3/5,-0.209,-1.0,-0.511,0.883,-0.6,,0.0,,,0.6469791,0.57,
JBMA.NS,JBM AUTO LIMITED,Consumer Cyclical,2026-09-22,593.1500244140625,CONTRACTION,0.53,low,,,-0.359,-1.0,-0.503,0.199,1.0,,0.0,62.634636,85.4,12.286135,0.14,14.7
JETFREIGHT.NS,JET FREIGHT LOGISTICS LTD,Industrials,2026-09-22,22.149999618530273,DISTRIBUTION,0.71,high,ACCUMULATION,2/5,0.056,-1.0,0.875,-0.237,-0.273,,0.0,13.588957,21.8,1.4515072,0.0,42.4
JGCHEM.NS,J.G.CHEMICALS LIMITED,Basic Materials,2026-09-22,610.3499755859375,DISTRIBUTION,0.53,low,EXPANSION,3/5,0.107,0.0,-0.5,0.926,-1.0,,0.0,31.855427,60.4,4.5630918,0.18,59.0
JHS.NS,JHS SVEND. LAB. LTD,Consumer Defensive,2026-09-22,8.34000015258789,CONTRACTION,0.78,low,EXPANSION,2/5,0.545,0.0,0.979,0.847,-1.0,,0.0,,,0.4173339,0.0,3.3000000000000003
JINDALPHOT.NS,JINDAL PHOTO LIMITED,Financial Services,2026-09-22,1097.199951171875,CONTRACTION,0.39,low,ACCUMULATION,1/5,0.017,0.0,0.984,-0.425,0.0,,0.0,,,1.1015965,0.0,-75.0
JINDALPOLY.NS,JINDAL POLY FILMS LIMITED,Consumer Cyclical,2026-09-22,721.9000244140625,EXPANSION,0.67,low,,,0.295,0.0,0.503,0.382,-1.0,,0.0,,,1.0361215,0.8,
JINDALSAW.NS,JINDAL SAW LIMITED,Basic Materials,2026-09-22,286.45001220703125,DISTRIBUTION,0.71,medium,,,-0.33,0.0,-0.984,0.664,-1.0,,0.0,28.00098,54.6,1.4516367,0.68,-75.4
JINDALSTEL.NS,JINDAL STEEL LIMITED,Basic Materials,2026-09-22,1141.0,CONTRACTION,0.53,low,DISTRIBUTION,3/5,-0.297,1.0,-0.481,-0.708,0.0,,0.0,42.766117,73.2,2.28044,0.18,-43.5
JINDRILL.NS,JINDAL DRILLING IND. LTD,Energy,2026-09-22,587.6500244140625,DISTRIBUTION,0.89,high,,,0.197,1.0,-0.918,0.704,-1.0,,0.0,8.883598,9.6,0.93554586,0.17,-28.7
JINDWORLD.NS,JINDAL WORLDWIDE LTD,Consumer Cyclical,2026-09-22,52.220001220703125,EXPANSION,0.53,low,DISTRIBUTION,1/5,0.017,0.0,-0.91,0.977,0.4,,0.0,61.435295,84.6,6.100467,0.0,85.8
JIOFIN.NS,JIO FIN SERVICES LTD,Financial Services,2026-09-22,230.6999969482422,ACCUMULATION,0.53,low,,,-0.375,-1.0,-0.5,0.0,1.0,,0.0,71.64596,87.1,1.0911102,0.26,155.7
JISLDVREQS.NS,JAIN DVR EQUITY SHARES,Industrials,2026-09-22,20.530000686645508,ACCUMULATION,0.44,low,CONTRACTION,1/5,-0.191,0.0,-0.459,-0.113,-1.0,,0.0,,,0.2575522,0.0,
JISLJALEQS.NS,JAIN IRRIGATION SYSTEMS,Industrials,2026-09-22,28.93000030517578,EXPANSION,0.67,low,DISTRIBUTION,2/5,-0.018,0.0,-0.591,0.538,-1.0,,0.0,,,0.36293158,0.0,
JITFINFRA.NS,JITF INFRALOGISTICS LTD,Industrials,2026-09-22,282.70001220703125,DISTRIBUTION,0.67,low,,,-0.034,0.0,-0.5,0.397,0.0,,0.0,,,-1.4156944,0.0,
JKCEMENT.NS,JK CEMENT LIMITED,Basic Materials,2026-09-22,5104.0,CONTRACTION,0.71,medium,ACCUMULATION,3/5,-0.283,-1.0,0.938,-0.136,0.0,,0.0,41.63132,71.7,5.6041355,0.39,-17.299999999999997
JKIL.NS,JKUMAR INFR.LTD.,Industrials,2026-09-22,478.0,CONTRACTION,0.71,low,EXPANSION,1/5,0.284,0.0,0.164,0.613,0.0,,0.0,9.49166,10.6,1.0671453,0.83,-5.6000000000000005
JKIPL.NS,JINKUSHAL INDUSTRIES LTD,Industrials,2026-09-22,99.23999786376953,DISTRIBUTION,0.71,low,CONTRACTION,3/5,-0.331,-1.0,-0.322,1.0,1.0,,0.0,44.50224,74.5,1.9628164,0.0,-62.6
JKLAKSHMI.NS,JK LAKSHMI CEMENT LTD,Basic Materials,2026-09-22,507.79998779296875,CONTRACTION,0.71,medium,ACCUMULATION,3/5,-0.346,-1.0,0.942,-0.538,0.0,,0.0,17.034552,32.7,1.6224004,1.26,-28.1
JKPAPER.NS,JK PAPER LIMITED,Basic Materials,2026-09-22,416.3999938964844,EXPANSION,0.53,low,,,0.458,1.0,-0.059,0.89,-1.0,,0.0,23.82151,47.2,1.3684089,0.95,60.199999999999996
JKTYRE.NS,JK TYRE & INDUSTRIES LTD,Consumer Cyclical,2026-09-22,346.5,CONTRACTION,0.89,low,,,-0.769,-1.0,-0.5,-0.983,1.0,,0.0,15.045592,27.6,1.6481636,1.15,-73.4
JLHL.NS,JUPITER LIFE LINE HOSP L,Healthcare,2026-09-22,274.79998779296875,CONTRACTION,0.71,low,,,-0.434,-1.0,-0.5,0.628,1.0,,0.0,47.958115,77.3,5.834395,0.07,-14.499999999999998
JMA.NS,JULLUNDUR MOT AGENCY LTD,Consumer Cyclical,2026-09-22,90.81999969482422,EXPANSION,0.36,low,CONTRACTION,1/5,-0.054,-1.0,-0.988,0.772,0.2,BUTTERFLY,0.0,6.473272,4.0,0.7552222,2.27,42.1
JMFINANCIL.NS,JM FINANCIAL LIMITED,Financial Services,2026-09-22,126.30999755859375,DISTRIBUTION,0.89,low,,,-0.127,0.0,-0.516,0.113,1.0,,0.0,11.630755,15.5,1.1334758,1.39,-35.699999999999996
JNKINDIA.NS,JNK INDIA LIMITED,Industrials,2026-09-22,413.95001220703125,CONTRACTION,0.53,low,,,-0.273,-1.0,-0.501,0.411,-0.143,,0.0,30.776953,58.6,4.0772004,0.07,917.5000000000001
JOCIL.NS,JOCIL LIMITED,Basic Materials,2026-09-22,146.39999389648438,DISTRIBUTION,0.71,medium,,,-0.094,0.0,-0.987,0.829,1.0,,0.0,15.741935,29.5,0.6101932,2.44,-2.0
JPOLYINVST.NS,JIND POL INV & FIN CO LTD,Financial Services,2026-09-22,972.75,ACCUMULATION,0.53,low,CONTRACTION,3/5,-0.465,0.0,-0.92,-0.94,-0.2,,0.0,1.2644612,0.6,0.6370776,0.0,-77.9
JPPOWER.NS,JAIPRAKASH POWER VEN. LTD,Utilities,2026-09-22,16.170000076293945,DISTRIBUTION,0.71,medium,ACCUMULATION,3/5,0.065,0.0,0.752,-0.492,0.0,,0.0,23.1,45.7,1.2414588,0.0,68.60000000000001
JSFB.NS,JANA SMALL FIN BANK LTD,Financial Services,2026-09-22,533.7000122070312,CONTRACTION,0.53,low,ACCUMULATION,3/5,-0.048,-1.0,-0.5,0.877,1.0,,0.0,14.837364,26.9,1.257001,0.0,52.300000000000004
JSL.NS,JINDAL STAINLESS LIMITED,Basic Materials,2026-09-22,743.4500122070312,ACCUMULATION,0.36,low,DISTRIBUTION,3/5,-0.115,1.0,-0.891,-0.329,0.0,,0.0,18.878872,36.7,13.6095705,0.53,7.7
JSLL.NS,JEENA SIKHO LIFECARE LTD,Healthcare,2026-09-22,515.4000244140625,ACCUMULATION,0.53,low,,,0.088,0.0,0.233,0.12,0.0,,0.0,27.126318,53.1,13.719123,0.89,28.599999999999998
JSWCEMENT.NS,JSW CEMENT LIMITED,Basic Materials,2026-09-22,116.69999694824219,CONTRACTION,0.78,low,,,-0.625,-1.0,-0.5,-0.186,-1.0,,0.0,20.728241,40.8,2.3895326,0.43,
JSWDULUX.NS,JSW DULUX LIMITED,Basic Materials,2026-09-22,3137.10009765625,EXPANSION,0.89,medium,DISTRIBUTION,3/5,-0.002,0.0,-0.977,0.78,0.0,,0.0,7.2793303,5.2,5.8274016,1.58,-12.4
JSWENERGY.NS,JSW ENERGY LIMITED,Utilities,2026-09-22,518.0,DISTRIBUTION,0.53,low,CONTRACTION,1/5,-0.368,-1.0,0.375,0.153,0.0,,0.0,40.72327,71.3,2.958242,0.39,-36.6
JSWHL.NS,JSW HOLDINGS LIMITED,Financial Services,2026-09-22,11219.0,ACCUMULATION,0.89,low,CONTRACTION,3/5,-0.725,-1.0,-0.601,-0.297,0.0,,0.0,91.01898,91.3,0.3771821,0.0,-27.400000000000002
JSWINFRA.NS,JSW INFRASTRUCTURE LTD,Industrials,2026-09-22,367.6000061035156,DISTRIBUTION,0.53,low,EXPANSION,3/5,0.273,0.0,0.911,0.927,1.0,,0.0,51.77465,78.9,7.0467353,0.26,-9.9
JSWSTEEL.NS,JSW STEEL LIMITED,Basic Materials,2026-09-22,1267.0,EXPANSION,0.36,low,CONTRACTION,2/5,-0.127,0.0,-0.512,-0.738,-0.6,,0.0,12.509873,18.0,3.0908923,0.56,112.99999999999999
JTEKTINDIA.NS,JTEKT INDIA LIMITED,Consumer Cyclical,2026-09-22,116.48999786376953,CONTRACTION,0.89,low,,,-0.746,-1.0,-0.5,-0.482,1.0,,0.0,44.124996,74.2,2.7250397,0.65,-42.5
JTLIND.NS,JTL INDUSTRIES LIMITED,Basic Materials,2026-09-22,89.20999908447266,EXPANSION,0.53,medium,DISTRIBUTION,3/5,0.245,1.0,-0.984,0.963,1.0,,0.0,28.77742,56.0,2.1511416,0.14,99.4
JUBLCPL.NS,JUBILANT AGRI N CON PRO L,Basic Materials,2026-09-22,2099.10009765625,EXPANSION,0.53,low,CONTRACTION,3/5,-0.341,-1.0,-0.544,0.568,1.0,,0.0,24.812057,49.2,6.9159226,0.0,4.5
JUBLFOOD.NS,JUBILANT FOODWORKS LTD,Consumer Cyclical,2026-09-22,491.1000061035156,DISTRIBUTION,0.71,low,EXPANSION,2/5,0.343,0.0,0.875,0.847,1.0,,0.0,86.92036,90.5,14.091013,0.25,6.0
JUBLINGREA.NS,JUBILANT INGREVIA LIMITED,Basic Materials,2026-09-22,617.5999755859375,CONTRACTION,0.53,low,ACCUMULATION,3/5,-0.343,-1.0,-0.5,0.126,-0.778,,0.0,31.769545,60.2,3.1218722,0.8,40.9
JUBLPHARMA.NS,JUBILANT PHARMOVA LTD,Healthcare,2026-09-22,1070.8499755859375,ACCUMULATION,0.53,low,EXPANSION,3/5,0.254,1.0,0.501,0.517,1.0,,0.0,48.36721,77.4,2.391283,0.48,-45.1
JUNIPER.NS,JUNIPER HOTELS LIMITED,Consumer Cyclical,2026-09-22,222.8000030517578,ACCUMULATION,0.71,low,EXPANSION,1/5,0.273,0.0,0.415,0.678,0.0,,0.0,29.906042,57.7,1.7282437,0.0,269.5
JUSTDIAL.NS,JUSTDIAL LTD.,Communication Services,2026-09-22,682.5999755859375,EXPANSION,0.71,medium,DISTRIBUTION,3/5,0.454,1.0,-0.612,0.914,1.0,,0.0,11.532353,15.3,1.1368196,0.0,4.1000000000000005
JWL.NS,JUPITER WAGONS LIMITED,Industrials,2026-09-22,228.6300048828125,CONTRACTION,0.89,low,,,-0.832,-1.0,-0.981,-0.505,0.0,,0.0,58.473145,83.1,3.3027086,0.69,-13.600000000000001
JYOTHYLAB.NS,JYOTHY LABS LIMITED,Consumer Defensive,2026-09-22,193.97000122070312,CONTRACTION,0.71,low,,,-0.592,-1.0,-0.5,0.133,0.0,,0.0,25.093143,49.8,4.483715,1.8,-50.8
JYOTICNC.NS,JYOTI CNC AUTOMATION LTD,Industrials,2026-09-22,1084.300048828125,DISTRIBUTION,0.53,low,,,0.072,0.0,0.291,0.997,0.0,,0.0,76.62898,88.3,12.329157,0.0,-20.0
JYOTISTRUC.NS,JYOTI STRUCTURES LTD,Industrials,2026-09-22,9.1899995803833,EXPANSION,0.53,low,CONTRACTION,3/5,-0.371,-1.0,-0.982,0.286,0.0,,0.0,17.018517,32.7,2.311368,0.0,74.4
KABRAEXTRU.NS,KABRA EXTRUSION TECHNIK L,Industrials,2026-09-22,666.25,CONTRACTION,0.58,high,DISTRIBUTION,3/5,-0.133,0.0,-0.914,0.95,-1.0,,0.0,4758.9287,99.9,5.277813,0.89,
KAJARIACER.NS,KAJARIA CERAMICS LTD,Industrials,2026-09-22,1183.5999755859375,EXPANSION,0.53,low,DISTRIBUTION,3/5,-0.19,0.0,-0.983,0.223,-0.667,,0.0,34.47713,64.1,6.1486673,1.0,55.50000000000001
KAKATCEM.NS,KAKATIYA CEM SUGAR &IND L,Basic Materials,2026-09-22,109.75,CONTRACTION,0.44,low,ACCUMULATION,1/5,-0.157,-1.0,0.348,0.181,1.0,,0.0,,,0.46698946,2.76,
KALAMANDIR.NS,SAI SILKS (KALAMANDIR) L,Consumer Cyclical,2026-09-22,78.08000183105469,CONTRACTION,0.53,low,,,-0.273,0.0,-0.738,-0.485,-1.0,,0.0,8.431966,7.7,0.91104263,1.9,-14.7
KALPATARU.NS,KALPATARU LIMITED,Real Estate,2026-09-22,268.3999938964844,CONTRACTION,0.78,medium,ACCUMULATION,1/5,-0.657,-1.0,0.202,-1.0,0.0,,0.0,45.802044,75.6,1.3425907,0.0,
KALYANI.NS,KALYANI COMMERCIALS LTD,Consumer Cyclical,2026-09-21,144.99000549316406,EXPANSION,0.78,low,,,0.369,0.0,0.5,0.291,0.0,,0.0,5.9059067,3.4,,0.0,
KALYANIFRG.NS,KALYANI FORGE LIMITED,Consumer Cyclical,2026-09-22,927.25,EXPANSION,0.53,low,DISTRIBUTION,3/5,0.007,0.0,-0.875,0.903,-1.0,,0.0,27.272058,53.5,3.5289662,0.42,218.5
KALYANKJIL.NS,KALYAN JEWELLERS IND LTD,Consumer Cyclical,2026-09-22,583.0999755859375,EXPANSION,0.53,low,,,0.089,0.0,-0.5,0.854,1.0,,0.0,42.1315,72.6,9.533853,0.43,32.0
KAMATHOTEL.NS,KAMAT HOTELS (I) LTD,Consumer Cyclical,2026-09-22,237.0500030517578,EXPANSION,0.53,low,ACCUMULATION,1/5,-0.069,-1.0,-0.306,0.753,0.0,,0.0,16.33701,31.2,2.9200542,0.0,158.29999999999998
KAMDHENU.NS,KAMDHENU LIMITED,Basic Materials,2026-09-22,41.5099983215332,EXPANSION,0.71,low,,,0.189,-1.0,0.218,0.997,0.0,,0.0,13.929529,23.4,2.9441803,0.94,33.900000000000006
KAMOPAINTS.NS,KAMDHENU VENTURES LIMITED,Basic Materials,2026-09-22,4.260000228881836,ACCUMULATION,0.67,low,DISTRIBUTION,1/5,0.152,0.0,-0.396,0.853,1.0,,0.0,,,0.74947226,0.0,
KANANIIND.NS,KANANI INDUSTRIES LTD,Consumer Cyclical,2026-09-22,1.4199999570846558,EXPANSION,0.39,low,CONTRACTION,3/5,-0.268,-1.0,-0.985,0.689,1.0,,0.0,11.833333,16.1,0.37338942,0.0,
KANORICHEM.NS,KANORIACHEMICALS-,Basic Materials,2026-09-22,173.57000732421875,DISTRIBUTION,0.78,low,EXPANSION,3/5,0.752,1.0,0.516,0.917,-1.0,,0.0,12.800148,19.1,1.3237292,0.0,
KANPRPLA.NS,KANPUR PLASTIPACK LIMITED,Consumer Cyclical,2026-09-22,266.75,DISTRIBUTION,0.53,low,ACCUMULATION,1/5,0.022,-1.0,0.079,0.495,-1.0,,0.0,14.128708,24.9,2.4322305,0.47,94.1
KANSAINER.NS,KANSAI NEROLAC PAINTS LTD,Basic Materials,2026-09-22,180.97999572753906,CONTRACTION,0.71,low,,,-0.584,-1.0,-0.5,-0.455,-0.143,,0.0,24.390835,48.7,2.1798515,1.37,4.8
KAPSTON.NS,KAPSTON SERVICES LIMITED,Industrials,2026-09-22,570.5499877929688,EXPANSION,0.53,low,CONTRACTION,1/5,-0.275,-1.0,-0.988,0.887,-1.0,,0.0,57.055,82.3,14.923363,0.0,38.5
KARMAENG.NS,KARMA ENERGY LIMITED,Utilities,2026-09-22,40.099998474121094,CONTRACTION,0.36,low,ACCUMULATION,3/5,0.01,0.0,0.86,0.181,0.0,,0.0,52.763157,79.4,1.136428,0.0,-27.500000000000004
KARURVYSYA.NS,KARUR VYSYA BANK LTD,Financial Services,2026-09-22,320.1499938964844,EXPANSION,0.53,low,CONTRACTION,2/5,-0.254,-1.0,-0.528,-0.449,0.0,,0.0,11.280831,14.8,2.1936045,0.8,44.9
KAUSHALYA.NS,KAUSHALYA INFRA DEV LTD.,Industrials,2026-09-22,868.75,CONTRACTION,0.44,medium,ACCUMULATION,3/5,0.025,-1.0,0.763,0.312,1.0,,0.0,,,0.38868177,0.0,
KAVDEFENCE.NS,KAVVERI DFS & WIR TEC LTD,Technology,2026-09-22,78.66999816894531,CONTRACTION,0.67,low,EXPANSION,3/5,0.6,1.0,0.525,0.276,1.0,,0.0,,,2.4927123,0.0,
KAYA.NS,KAYA LIMITED,Consumer Defensive,2026-09-22,338.3500061035156,DISTRIBUTION,0.44,low,CONTRACTION,1/5,-0.452,-1.0,-0.584,0.227,0.0,,0.0,,,-3.3638885,0.0,
KAYNES.NS,KAYNES TECHNOLOGY IND LTD,Technology,2026-09-22,3455.0,CONTRACTION,0.53,low,,,-0.326,-1.0,0.453,0.243,1.0,,0.0,67.322685,86.3,4.983161,0.0,-24.4
KCP.NS,KCP LTD,Basic Materials,2026-09-22,157.39999389648438,EXPANSION,0.36,low,CONTRACTION,3/5,-0.076,-1.0,-0.54,0.388,1.0,,0.0,11.897203,16.3,1.1388055,0.63,126.4
KCPSUGIND.NS,KCPSUGARINDUS,Consumer Defensive,2026-09-22,28.950000762939453,DISTRIBUTION,0.53,low,EXPANSION,3/5,0.094,-1.0,-0.5,0.876,1.0,,0.0,8.590505,8.6,0.714462,0.35,141.5
KDDL.NS,KDDL LIMITED,Consumer Cyclical,2026-09-22,3973.10009765625,EXPANSION,0.53,low,ACCUMULATION,3/5,-0.131,-1.0,-0.431,0.906,0.0,,0.0,50.33701,78.3,4.5233474,0.57,43.7
KEC.NS,KEC INTL. LIMITED,Industrials,2026-09-22,391.54998779296875,CONTRACTION,0.71,medium,ACCUMULATION,3/5,-0.501,-1.0,0.613,-0.691,-0.143,,0.0,18.815474,36.7,1.6921427,1.36,-41.699999999999996
KECL.NS,KIRLOSKAR ELECTRIC CO LTD,Industrials,2026-09-22,121.20999908447266,DISTRIBUTION,0.58,low,,,-0.071,0.0,-0.5,0.75,1.0,,0.0,404.03333,98.6,6.1066046,0.0,
KEEPLEARN.NS,DSJ KEEP LEARNING LTD,Consumer Defensive,2026-09-22,1.840000033378601,CONTRACTION,0.78,medium,DISTRIBUTION,1/5,-0.036,0.0,-0.549,0.923,0.0,,0.0,,,4.5208845,0.0,-65.5
KEI.NS,KEI INDUSTRIES LTD.,Industrials,2026-09-22,4575.0,DISTRIBUTION,0.71,low,ACCUMULATION,3/5,-0.572,-1.0,-0.5,-0.787,0.0,,0.0,43.851242,74.0,6.5621877,0.1,40.0
KELLTONTEC.NS,KELLTON TECH SOL LTD,Technology,2026-09-22,13.699999809265137,EXPANSION,0.71,low,,,0.619,1.0,0.797,0.216,0.0,,0.0,7.8285713,6.0,0.9741183,0.0,-1.5
KERNEX.NS,KERNEX MICROSYS(I) LTD,Technology,2026-09-22,1744.699951171875,EXPANSION,0.71,medium,ACCUMULATION,3/5,0.144,-1.0,0.875,0.329,0.0,,0.0,15.36639,28.4,11.795607,0.0,1371.5
KESORAMIND.NS,KESORAM INDUSTRIES LTD,Basic Materials,2026-09-22,11.350000381469727,DISTRIBUTION,0.44,low,ACCUMULATION,2/5,0.056,0.0,0.419,-0.252,0.0,,0.0,,,0.9526608,0.0,
KEYFINSERV.NS,KEYNOTE FIN SERV LTD.,Financial Services,2026-09-22,240.0500030517578,CONTRACTION,0.71,low,,,-0.26,1.0,-0.5,-0.843,-0.429,,0.0,23.557411,46.6,0.9243465,0.41,-7.8
KFINTECH.NS,KFIN TECHNOLOGIES LIMITED,Technology,2026-09-22,898.0,DISTRIBUTION,0.53,low,ACCUMULATION,3/5,-0.244,-1.0,0.267,0.322,1.0,,0.0,45.514446,75.1,9.260023,1.34,-2.6
KHADIM.NS,KHADIM INDIA LIMITED,Consumer Cyclical,2026-09-22,125.44000244140625,CONTRACTION,0.53,low,EXPANSION,3/5,0.326,1.0,0.5,0.803,-1.0,,0.0,83.07285,89.8,1.3804336,0.0,-38.7
KHAICHEM.NS,KHAITAN CHEM & FERT LTD,Basic Materials,2026-09-22,50.02000045776367,CONTRACTION,0.53,low,,,-0.35,-1.0,-0.504,0.104,0.0,,0.0,8.322795,7.0,1.6691695,0.1,-49.0
KHAITANLTD.NS,KHAITAN (INDIA)LTD.,Industrials,2026-09-22,151.82000732421875,EXPANSION,0.36,low,CONTRACTION,2/5,-0.035,-1.0,-0.933,0.792,0.0,,0.0,10.370219,13.0,2.151187,0.0,55.800000000000004
KHANDSE.NS,KHANDWALA SECURITIES LTD,Financial Services,2026-09-22,17.90999984741211,EXPANSION,0.67,medium,DISTRIBUTION,3/5,-0.034,0.0,-0.868,0.765,1.0,SHARK,0.0,,,0.9797057,0.0,
KICL.NS,KALYANI INVEST CO LTD,Financial Services,2026-09-22,5005.5,CONTRACTION,0.58,low,,,-0.513,-1.0,-0.5,0.205,1.0,,0.0,53.71861,80.1,0.1918098,0.2,
KILITCH.NS,KILITCH DRUGS INDIA LTD,Healthcare,2026-09-22,211.07000732421875,EXPANSION,0.53,low,,,0.394,1.0,0.515,0.652,-1.0,,0.0,23.985228,47.9,2.638738,0.0,-3.6999999999999997
KIMS.NS,KRISHNA INST OF MED SCI L,Healthcare,2026-09-22,789.7999877929688,CONTRACTION,0.36,low,ACCUMULATION,2/5,0.032,0.0,0.967,0.163,-0.667,SHARK,0.0,153.9571,96.2,14.062138,0.0,-47.199999999999996
KINGFA.NS,KINGFA SCI & TEC IND LTD.,Basic Materials,2026-09-22,6168.5,CONTRACTION,0.53,medium,DISTRIBUTION,3/5,0.146,1.0,-0.983,0.565,1.0,,0.0,36.246918,66.5,5.9737844,0.33,101.6
KIOCL.NS,KIOCL LIMITED,Basic Materials,2026-09-22,342.54998779296875,DISTRIBUTION,0.58,low,CONTRACTION,3/5,-0.438,0.0,-0.5,-0.532,1.0,,0.0,527.0,99.1,11.990688,0.0,
KIRIINDUS.NS,KIRI INDUSTRIES LIMITED,Basic Materials,2026-09-22,540.5,EXPANSION,0.53,low,DISTRIBUTION,3/5,0.08,-1.0,-0.619,0.937,1.0,,0.0,0.57252717,0.4,0.51376325,0.0,2763.6
KIRLOSBROS.NS,KIRLOSKAR BROTHERS LTD,Industrials,2026-09-22,1775.300048828125,DISTRIBUTION,0.71,low,,,-0.109,0.0,-0.5,0.571,1.0,,0.0,37.708157,68.3,5.7213116,0.39,-0.2
KIRLOSENG.NS,KIRLOSKAR OIL ENG LTD,Industrials,2026-09-22,2165.0,EXPANSION,0.53,low,CONTRACTION,2/5,-0.49,0.0,-0.967,0.003,1.0,,0.0,57.934174,82.7,8.69244,0.33,-19.900000000000002
KIRLOSIND.NS,KIRLOSKAR INDUSTRIES LTD,Industrials,2026-09-22,3667.199951171875,DISTRIBUTION,0.53,low,,,0.027,0.0,0.457,0.65,-1.0,,0.0,25.327717,50.0,0.6166799,0.35,-23.200000000000003
KIRLPNU.NS,KIRLOSKAR PNEUMATIC COM L,Industrials,2026-09-22,706.7999877929688,ACCUMULATION,0.53,low,DISTRIBUTION,3/5,-0.161,0.0,-0.966,0.323,1.0,,0.0,34.95549,64.7,7.3527727,0.84,25.6
KITEX.NS,KITEX GARMENTS LTD,Consumer Cyclical,2026-09-22,119.4800033569336,ACCUMULATION,0.67,low,CONTRACTION,3/5,-0.915,-1.0,-0.897,-0.847,1.0,,0.0,,,2.2704039,0.43,
KKCL.NS,KEWAL KIRAN CLOTHING LTD,Consumer Cyclical,2026-09-22,484.79998779296875,DISTRIBUTION,0.53,low,,,-0.032,0.0,-0.5,0.401,-1.0,,0.0,20.233723,39.7,3.1830657,0.82,18.8
KMEW.NS,KNOWLEDGE MARINE & EN W L,Industrials,2026-09-22,2976.699951171875,EXPANSION,0.53,low,DISTRIBUTION,1/5,0.104,0.0,-0.584,1.0,1.0,,0.0,59.773094,83.7,12.76332,0.0,456.9
KMSUGAR.NS,K M SUGAR MILLS LTD,Consumer Defensive,2026-09-22,28.850000381469727,DISTRIBUTION,0.71,low,,,-0.163,-1.0,-0.502,0.85,1.0,,0.0,5.5162525,2.8,0.67729366,0.0,-40.400000000000006
KNAGRI.NS,KN AGRI RESOURCES LIMITED,Consumer Defensive,2026-09-22,203.9499969482422,DISTRIBUTION,0.71,low,ACCUMULATION,3/5,0.135,-1.0,0.5,0.745,1.0,,0.0,16.109795,30.2,1.3252198,0.0,41.6
KNRCON.NS,KNR CONSTRU LTD.,Industrials,2026-09-22,120.04000091552734,CONTRACTION,0.71,low,DISTRIBUTION,1/5,0.281,0.0,0.241,0.884,-1.0,,0.0,8.562054,8.4,0.6783569,0.21,-34.5
KOHINOOR.NS,KOHINOOR FOODS LIMITED,Consumer Defensive,2026-09-22,31.059999465942383,DISTRIBUTION,0.78,medium,,,0.268,0.0,-0.507,0.946,0.0,,0.0,1.358111,0.8,-1.2270374,0.0,
KOKUYOCMLN.NS,KOKUYO CAMLIN LIMITED,Industrials,2026-09-22,75.70999908447266,ACCUMULATION,0.71,low,CONTRACTION,3/5,-0.502,-1.0,0.085,-0.093,1.0,,0.0,34.413635,63.8,2.358567,0.39,-27.400000000000002
KOLTEPATIL.NS,KOLTE PATIL DEV. LTD.,Real Estate,2026-09-22,435.54998779296875,CONTRACTION,0.58,low,DISTRIBUTION,1/5,-0.144,0.0,-0.5,0.495,0.25,,0.0,74.580475,87.6,3.200338,0.0,
KOPRAN.NS,KOPRAN LTD,Healthcare,2026-09-22,276.44000244140625,EXPANSION,0.53,low,,,0.436,1.0,0.5,0.993,0.0,,0.0,53.26397,79.8,2.5171642,1.06,-10.0
